id,source,source_relative_path,category,type,extension,extraction_method,chunk_id,total_chunks,date_ajout,text_len,text
Guide d'utilisation Smart Factory COTHERM V5.0.pdf_147,Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide/Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide,Guide,.pdf,pymupdf,147,302,2026-06-12T15:13:59.866933,813,"processus. Les utilisateurs avec le rôle ADMIN ou MNG peuvent activer ou désactiver un paramètre. Les paramètres sont classés par workflow. Activation d’un paramètre process
Pour activer un paramètre, allez dans le workflow concerné et cliquez sur le bouton
« Switcher ». Désactivation d’un paramètre process
Pour désactiver un paramètre, allez dans le workflow concerné et cliquez sur le bouton
« Switcher ». Guide d’utilisation Smart Factory
V5.0
Page 80 sur 199
M65-V1.4 - MEP le 17/05/2020
3.7 GESTION DES OBJECTIFS
Cette interface permet de créer, modifier et supprimer les objectifs. Ajout d’un objectif :
Pour ajouter un objectif, il faut fournir les informations nécessaires et appuyer sur le bouton
de l’interface Gestion des objectifs
Figure 115 : Modal "" Ajout Objectif "". Un objectif doit être unique."
Guide d'utilisation Smart Factory COTHERM V5.0.pdf_148,Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide/Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide,Guide,.pdf,pymupdf,148,302,2026-06-12T15:13:59.866933,852,"Gestion des objectifs
Figure 115 : Modal "" Ajout Objectif "". Un objectif doit être unique. Modification d’un objectif
Afin de modifier un objectif, il faut appuyer sur le bouton
situé dans la colonne Actions de
chaque objectif. Un modal de modification sera affiché. Figure 116 : Modal "" Modification Objectif ""
Suppression d’un objectif
Pour supprimer un objectif, il suffit d’appuyer sur le bouton de
la colonne Actions. Guide d’utilisation Smart Factory
V5.0
Page 81 sur 199
M65-V1.4 - MEP le 17/05/2020
Figure 117 : Modal "" Suppression Objectif ""
3.8 VARIABLE SYSTEME
Cette interface permet de gérer les variables système, qui influencent le fonctionnement global
de
l’application
et
de
ses
workflows. Les
variables
système
sont
propres
à
chaque
client. Les utilisateurs avec les rôles ADMIN ou MNG peuvent consulter les variables systèmes activés."
Guide d'utilisation Smart Factory COTHERM V5.0.pdf_149,Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide/Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide,Guide,.pdf,pymupdf,149,302,2026-06-12T15:13:59.866933,655,"Les utilisateurs avec les rôles ADMIN ou MNG peuvent consulter les variables systèmes activés. L'activation et la désactivation des variables système sont effectuées uniquement par l’équipe
MOMSOFT. 3.9 PROFIL DU CLIENT
Cette interface permet de créer et modifier le profil du client. Ajout d’un profil client :
Pour ajouter un profil client, cliquez sur « Ajouter profil du client », remplissez les informations,
puis cliquez sur « Enregistrer ». Figure 118 : Modal "" Ajout Objectif ""
Modification d’un profil client
Afin de modifier le profil du client, il faut appuyer sur le bouton
situé dans la colonne
Actions. Un modal de modification sera affiché."
Guide d'utilisation Smart Factory COTHERM V5.0.pdf_150,Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide/Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide,Guide,.pdf,pymupdf,150,302,2026-06-12T15:13:59.866933,893,"il faut appuyer sur le bouton
situé dans la colonne
Actions. Un modal de modification sera affiché. Guide d’utilisation Smart Factory
V5.0
Page 82 sur 199
M65-V1.4 - MEP le 17/05/2020
Figure 119 : Modal "" Modification Profile du client ""
Guide d’utilisation Smart Factory
V5.0
Page 83 sur 199
M65-V1.4 - MEP le 17/05/2020
4 INTEGRATION S.I. La solution MOMSOFT Smart Factory offre à ses utilisateurs la possibilité de charger la base de
données à travers le module « Intégration S.I. », situé sous Smart Factory / Accueil / Intégration. Ce module permet le chargement de données via des fichiers de type CSV ou à partir d’un
interfaçage avec un système informatisé. Figure 120 : Interface ""Intégration S.I.""
4.1 INTEGRATION PRODUIT
Pour charger la base de données des produits, il faut fournir un fichier CSV contenant les
informations suivantes :
-
Code Produit : Chaîne de caractères unique."
Guide d'utilisation Smart Factory COTHERM V5.0.pdf_151,Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide/Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide,Guide,.pdf,pymupdf,151,302,2026-06-12T15:13:59.866933,822,"un fichier CSV contenant les
informations suivantes :
-
Code Produit : Chaîne de caractères unique. -
Nom Produit : Chaîne de caractère définie par le client. -
ID Fournisseurs : Nombre entier de six chiffres. -
Prix Produit : Nombre réel > 0. -
Unité Produit : Unité de comptage du Produit Ex. : UN, Pièce, Kg. Introduire une des
Unités paramétrées à priori. -
Code Client : Défini par le client. -
Devise Produit : Introduire une des Devises paramétrées à priori. -
Temps de Cycle théorique : Nombre réel > 0. -
Unité Temps de Cycle théorique : Seconde, Minute ou Heure. -
Poids Produit : Poids du Produit en gramme. Nombre réel > 0. -
Poids Produit Tolérance- : La tolérance minimale du poids du Produit dans la même
unité que le Produit. Valeur supérieure ou égale à zéro et strictement inférieure au
poids du produit."
Guide d'utilisation Smart Factory COTHERM V5.0.pdf_152,Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide/Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide,Guide,.pdf,pymupdf,152,302,2026-06-12T15:13:59.866933,868,"que le Produit. Valeur supérieure ou égale à zéro et strictement inférieure au
poids du produit. -
Poids Produit Tolérance+ : La tolérance maximale du poids du Produit dans la même
unité que le Produit. -
Indice : Caractère. -
Code Carton : Introduire l’identifiant du Carton approprié parmi les cartons
prédéfinis. -
Capacité par Carton : Nombre entier > 0. Guide d’utilisation Smart Factory
V5.0
Page 84 sur 199
M65-V1.4 - MEP le 17/05/2020
-
Code Intercalaire A : Choisir l’identifiant de l’Intercalaire approprié parmi les
intercalaires prédéfinis. Ce champ n’est pas obligatoire. -
Code Intercalaire B : Choisir l’identifiant de l’Intercalaire approprié parmi les
intercalaires prédéfinis. Ce champ n’est pas obligatoire. -
Code Intercalaire C : Choisir l’identifiant de l’Intercalaire approprié parmi les
intercalaires prédéfinis. Ce champ n’est pas obligatoire."
Guide d'utilisation Smart Factory COTHERM V5.0.pdf_153,Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide/Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide,Guide,.pdf,pymupdf,153,302,2026-06-12T15:13:59.866933,893,"de l’Intercalaire approprié parmi les
intercalaires prédéfinis. Ce champ n’est pas obligatoire. -
Code Intercalaire D : Choisir l’identifiant de l’Intercalaire approprié parmi les
intercalaires prédéfinis. Ce champ n’est pas obligatoire. -
Nombre d’intercalaires par Carton : Entier > 0. -
Nombre de pièces par rangée : Nombre entier > 0. -
Calcul automatique Nmax : Insérer Vrai ou Faux. -
Nombre de pièces à insérer : Si Calcul automatique Nmax est Vrai : 0, Sinon : Nombre
entier > 0. Code Accessoire 1 : Insérer l’identifiant de l’Accessoire approprié parmi les
accessoires prédéfinis. Ce champ n’est pas obligatoire. -
Code Accessoire 2 : Insérer l’identifiant de l’Accessoire approprié parmi les
accessoires prédéfinis. Ce champ n’est pas obligatoire. -
Code Accessoire 3 : Insérer l’identifiant de l’Accessoire approprié parmi les
accessoires prédéfinis. Ce champ n’est pas obligatoire."
Guide d'utilisation Smart Factory COTHERM V5.0.pdf_154,Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide/Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide,Guide,.pdf,pymupdf,154,302,2026-06-12T15:13:59.866933,699,"de l’Accessoire approprié parmi les
accessoires prédéfinis. Ce champ n’est pas obligatoire. -
Code Accessoire 4 : Insérer l’identifiant de l’Accessoire approprié parmi les
accessoires prédéfinis. Ce champ n’est pas obligatoire. -
Première rangée seulement : Insérer Oui ou Non selon la position de l’intercalaire A. -
Impression étiquette : Insérer Oui ou Non selon le type du produit. Afin de mener à bien l’opération d’intégration, il faut respecter les règles de gestion suivantes :
-
Introduire des nominations identiques à celles indiquées dans Smart Factory pour les
champs paramétrés à priori (Carton, Intercalaire, Accessoire, Client, Unité...). -
Un produit déjà enregistré sera mis à jour."
Guide d'utilisation Smart Factory COTHERM V5.0.pdf_155,Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide/Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide,Guide,.pdf,pymupdf,155,302,2026-06-12T15:13:59.866933,893,"(Carton, Intercalaire, Accessoire, Client, Unité...). -
Un produit déjà enregistré sera mis à jour. 4.2 INTEGRATION UTILISATEUR
Pour charger la base de données des utilisateurs, il faut fournir un fichier CSV contenant les
informations suivantes :
-
Matricule : chaîne de caractères unique – obligatoire
-
Nom : chaîne de caractères – obligatoire
-
Prénom : chaîne de caractères – obligatoire
-
E-mail : adresse e-mail valide – obligatoire
-
Mot de passe : [REDACTED] de caractères – obligatoire
-
Rôle : chaîne de caractères – obligatoire
-
Site : chaîne de caractères – optionnel
Afin de mener à bien l’opération d’intégration, il faut respecter les règles de gestion suivantes :
Guide d’utilisation Smart Factory
V5.0
Page 85 sur 199
M65-V1.4 - MEP le 17/05/2020
-
Introduire des nominations identiques à celles indiquées dans Smart Factory pour les
champs paramétrés à priori (Site, Rôle)."
Guide d'utilisation Smart Factory COTHERM V5.0.pdf_156,Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide/Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide,Guide,.pdf,pymupdf,156,302,2026-06-12T15:13:59.866933,696,"identiques à celles indiquées dans Smart Factory pour les
champs paramétrés à priori (Site, Rôle). Un utilisateur déjà enregistré sera mis à jour. 4.3 INTEGRATION AFFECTATION PRODUIT - LIGNE
Pour charger la base de données des affectations produit- ligne, il faut fournir un fichier CSV
contenant les informations suivantes :
-
Produit : chaîne de caractères – obligatoire
-
Ligne : chaîne de caractères – obligatoire
Afin de mener à bien l’opération d’intégration, il faut respecter les règles de gestion suivantes :
-
Introduire des nominations identiques à celles indiquées dans Smart Factory pour les
champs paramétrés à priori (Produit, Ligne). Une affectation déjà enregistrée sera ignorée."
Guide d'utilisation Smart Factory COTHERM V5.0.pdf_157,Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide/Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide,Guide,.pdf,pymupdf,157,302,2026-06-12T15:13:59.866933,895,"les
champs paramétrés à priori (Produit, Ligne). Une affectation déjà enregistrée sera ignorée. 4.4 INTEGRATION AFFECTATION PRODUIT – ETAPE DE VERIFICATION
Pour charger la base de données des affectations produit- étape de vérification, il faut fournir
un fichier CSV contenant les informations suivantes :
-
Code produit : chaîne de caractères – obligatoire
-
Article : chaîne de caractères – obligatoire
-
Etape de vérification : chaîne de caractères – obligatoire
-
Rangée : entier– obligatoire
Afin de mener à bien l’opération d’intégration, il faut respecter les règles de gestion suivantes :
-
Introduire des nominations identiques à celles indiquées dans Smart Factory pour les
champs paramétrés à priori (Code produit, article, étape de vérification). -
La rangée doit être strictement supérieure à zéro et inférieure ou égale au nombre total
de rangées propres au produit correspondant."
Guide d'utilisation Smart Factory COTHERM V5.0.pdf_158,Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide/Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide,Guide,.pdf,pymupdf,158,302,2026-06-12T15:13:59.866933,762,"à zéro et inférieure ou égale au nombre total
de rangées propres au produit correspondant. Une affectation déjà enregistrée sera mis à jour. Guide d’utilisation Smart Factory
V5.0
Page 86 sur 199
M65-V1.4 - MEP le 17/05/2020
5 PRODUCTION
Le module Production disponible chez MOMSOFT Smart Factory présente un ensemble d’outils
importants et efficaces pour gérer la fonction Production. Les fonctionnalités incluses dans
cette version sont l’interface End Of Line et La Déclaration de la production. 5.1 END OF LINE
L’interface End Of Line offre à l’utilisateur un contrôle en temps réel des quantités produites. Elle permet ainsi d’éliminer les erreurs d’identification du Produit et de déterminer la quantité
exacte du Produit par Carton au cours la production."
Guide d'utilisation Smart Factory COTHERM V5.0.pdf_159,Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide/Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide,Guide,.pdf,pymupdf,159,302,2026-06-12T15:13:59.866933,880,"du Produit et de déterminer la quantité
exacte du Produit par Carton au cours la production. Afin d’accéder à l’interface End Of Line, il faut remplir le formulaire Contrôle End Of Line en
fournissant les informations suivantes :
-
Atelier : À choisir à partir d’une liste déroulante. -
Ligne : À choisir à partir d’une liste déroulante. -
OF : Chaîne de caractères à saisir. -
Produit : Chaîne de caractères à saisir. Le produit doit exister dans la base de données. -
La quantité Objective : Nombre entier à saisir. Figure 121 : Modal ""Contrôle End Of Line""
Il n’est pas possible d’accéder à l’interface EoL avec une ligne n’est pas planifiée. Figure 122 : Message d'interdiction d'accès avec une ligne n’est pas planifiée
Guide d’utilisation Smart Factory
V5.0
Page 87 sur 199
M65-V1.4 - MEP le 17/05/2020
Il n’est pas possible de lancer un nouvel OF sur une ligne déjà active."
Guide d'utilisation Smart Factory COTHERM V5.0.pdf_160,Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide/Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide,Guide,.pdf,pymupdf,160,302,2026-06-12T15:13:59.866933,883,"- MEP le 17/05/2020
Il n’est pas possible de lancer un nouvel OF sur une ligne déjà active. Figure 123 : Message d'interdiction d'ajout d'un OF pour une ligne active
Il n’est pas possible d’affecter deux produits différents pour le même OF. Figure 124 : Message d'interdiction d'affectation de deux produits sur un même OF
Il n’est pas possible d’accéder à l’interface EoL avec un OF déjà clôturé. Figure 125 : Message d'interdiction d'accès avec un OF clôturé
MOMSOFT Smart Factory permet à ses utilisateurs d’utiliser des douchettes pour scanner le
numéro de l’OF et la référence du produit. Guide d’utilisation Smart Factory
V5.0
Page 88 sur 199
M65-V1.4 - MEP le 17/05/2020
Figure 126 : Douchette SYMBOL LS2208
5.1.1 TARAGE END OF LINE
Après avoir rempli le formulaire Contrôle End Of Line l’interface de Tarage End Of Line et les
informations relatives au Tarage sont affichées."
Guide d'utilisation Smart Factory COTHERM V5.0.pdf_161,Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide/Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide,Guide,.pdf,pymupdf,161,302,2026-06-12T15:13:59.866933,855,"Of Line l’interface de Tarage End Of Line et les
informations relatives au Tarage sont affichées. Figure 127 : Interface de Tarage End Of Line
La procédure de tarage varie d'un produit à l'autre en fonction de sa configuration, qu'il s'agisse
de l'impression ou non de l'étiquette. La procédure de tarage est représentée par le logigramme suivant :
Guide d’utilisation Smart Factory
V5.0
Page 89 sur 199
M65-V1.4 - MEP le 17/05/2020
Figure 128 : Logigramme de la procédure de Tarage
Guide d’utilisation Smart Factory
V5.0
Page 90 sur 199
M65-V1.4 - MEP le 17/05/2020
5.1.1.1 IDENTIFICATION PF
L'identification des produits finis à l'aide de codes DataMatrix vise à accroître la transparence,
la sécurité et l'efficacité de la chaîne d'approvisionnement en fiabilisant la surveillance précise
et en temps réel des produits à chaque étape de leur existence."
Guide d'utilisation Smart Factory COTHERM V5.0.pdf_162,Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide/Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide,Guide,.pdf,pymupdf,162,302,2026-06-12T15:13:59.866933,847,"fiabilisant la surveillance précise
et en temps réel des produits à chaque étape de leur existence. Le traçage à l'aide de codes DataMatrix s'effectue après l'assemblage des composants en
produit fini et la réussite du test diélectrique des produits finis (produit conforme). Dès que le
test électrique est finalisé avec succès, l'impression de l'étiquette se déclenche immédiatement
et automatiquement. L'opérateur appose alors l'étiquette sur le produit correspondant et place
le produit dans le carton. Impression d’étiquette réussi. Lorsque l'impression réussit, une étiquette est imprimée et un message s'affiche sur l'interface
End Of Line. Figure 129 : Etiquette Datamatrix
Figure 130 : Message ""Impression étiquette avec succès""
Impression d’étiquette erronée. Lorsque l'impression échoue, un message s'affiche sur l'interface End Of Line."
Guide d'utilisation Smart Factory COTHERM V5.0.pdf_163,Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide/Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide,Guide,.pdf,pymupdf,163,302,2026-06-12T15:13:59.866933,890,"d’étiquette erronée. Lorsque l'impression échoue, un message s'affiche sur l'interface End Of Line. L’échoue de cette
impression dans ce cas est dû à un problème au niveau du réseau, problème au niveau de
l’imprimante, problème connectivité imprimante avec serveur ou configuration manquante de
l’imprimante. Figure 131: Modal ""Impression étiquette échouée""
5.1.1.2 SÉQUENCE DE TARAGE END OF LINE
L’interface End Of Line permet de suivre et de contrôler le contenu des colis à travers des
instructions et des messages d’alertes automatiques. L’interface End Of Line centralise les
données et les fonctionnalités nécessaires pour gérer l’opération de Tarage. Guide d’utilisation Smart Factory
V5.0
Page 91 sur 199
M65-V1.4 - MEP le 17/05/2020
Figure 132 : Composante de l'interface End Of Line
Les instructions affichées dans l’interface EoL varie en fonction de la configuration du produit."
Guide d'utilisation Smart Factory COTHERM V5.0.pdf_164,Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide/Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide,Guide,.pdf,pymupdf,164,302,2026-06-12T15:13:59.866933,202,"instructions affichées dans l’interface EoL varie en fonction de la configuration du produit. Seules les instructions des intercalaires et des accessoires paramétrés au niveau du produit
sont affichées."
Guide d'utilisation Smart Factory COTHERM V5.0.pdf_165,Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide/Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide,Guide,.pdf,pymupdf,165,302,2026-06-12T15:13:59.866933,895,"instructions des intercalaires et des accessoires paramétrés au niveau du produit
sont affichées. L’algorithme de l’interface de tarage est représenté par le logigramme suivant : Guide d’utilisation Smart Factory V5.0 Page 92 sur 199 M65-V1.4 - MEP le 17/05/2020 Figure 133 : Logigramme de la séquence de Tarage de l inte a e o ose a ton s allu e o at i e d ose le a ton oids a ton essa e d ale te odal on ui ose nte alai e s a e o at i e d ose l inte alai e a oids nte alai e essa e d ale te odal ui on o e d inte alai e de la e an e ose nte alai e s a e o at i e d ose l inte alai e a oids nte alai e essa e d ale te odal on o e d inte alai e ent e les an es ose nte alai e s a e o at i e d ose l inte alai e a oids nte alai e essa e d ale te odal ui on o e d inte alai e de e etu e on ui ose i es s allu e o e de i es a nte alai e o at i e d ose i es oids i e essa e d ale te odal ui on ui on"
Guide d'utilisation Smart Factory COTHERM V5.0.pdf_166,Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide/Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide,Guide,.pdf,pymupdf,166,302,2026-06-12T15:13:59.866933,790,es s allu e o e de i es a nte alai e o at i e d ose i es oids i e essa e d ale te odal ui on ui on nte alai e a a t ose nte alai e s a e o at i e d ose l inte alai e a oids nte alai e essa e d ale te odal on ose essoi e s a e o at i e d ose l a essoi e a oids essoi e essa e d ale te odal on o e d a essoi es i e ue e s allu e a e du odal d i ession de l ue e e e a ton s allu e u e su i e e etu e du olis a l o at i e u e su e e a ton a e odal in olis ession de l ue e ui ui on on ui on ui Guide d’utilisation Smart Factory V5.0 Page 93 sur 199 M65-V1.4 - MEP le 17/05/2020 Le compte à rebours de l’interface EoL indique le nombre de pièces à déposer encore pour la rangée en cours et le champ « Quantité Actuelle Par Colis » affiche la quantité totale insérée dans le colis en temps réel.
Guide d'utilisation Smart Factory COTHERM V5.0.pdf_167,Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide/Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide,Guide,.pdf,pymupdf,167,302,2026-06-12T15:13:59.866933,849,"« Quantité Actuelle Par Colis » affiche la quantité totale insérée dans le colis en temps réel. La valeur du compte à rebours décrémente pour chaque pièce
insérée et la valeur du champ « Quantité Actuelle Par Colis » incrémente. L’insertion de
plusieurs pièces à la fois est possible et le nombre de pièces insérées est défini par l’une de ces
méthodes :
a) Calcul automatique Nmax
Si la case à cocher Calcul automatique Nmax est sélectionnée au niveau du produit, le nombre
maximal de pièces à insérer est calculé à partir des formules suivantes :
𝑁= 𝑃 𝑑𝑖𝑣 𝑃𝑝 et 𝑋= 𝑃 𝑚𝑜𝑑 𝑃𝑝
𝑆𝑖 𝑋 ≤𝑁 × 𝐿𝑆𝑚𝑎𝑥 𝑎𝑙𝑜𝑟𝑠 𝑁𝑃𝑖è𝑐𝑒𝑠 𝑖𝑛𝑠é𝑟é𝑒𝑠= 𝑁
𝑆𝑖 𝑋 ≥𝑃𝑝−(𝑁+ 1) × 𝐿𝑆min 𝑎𝑙𝑜𝑟𝑠 𝑁𝑃𝑖è𝑐𝑒𝑠 𝑖𝑛𝑠é𝑟é𝑒𝑠= 𝑁+ 1
Avec :
-
P= Poids ajouté dans la balance. -
Pp = Poids Pièce paramétré. -
LS = Limite de spécification paramétrée. -
N Pièces insérées = Nombre de pièces insérées dans le carton."
Guide d'utilisation Smart Factory COTHERM V5.0.pdf_168,Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide/Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide,Guide,.pdf,pymupdf,168,302,2026-06-12T15:13:59.866933,806,"Limite de spécification paramétrée. -
N Pièces insérées = Nombre de pièces insérées dans le carton. Figure 134 : Exemple de comptage avec N pièces insérées
Guide d’utilisation Smart Factory
V5.0
Page 94 sur 199
M65-V1.4 - MEP le 17/05/2020
Au passage à l’instruction « Déposer Pièces », un message s’affiche précisant le nombre
maximal de pièces à insérer collectivement. Figure 135 : Message d'indication du nombre de pièces maximal Nmax
Une valeur maximale de pièces insérées Nmax est imposée pour éviter les erreurs de mesures
provenant de la multiplication de l’intervalle de tolérance par le nombre de pièces. Le Nombre de pièces maximales insérées N max = Min( E(Pp/max(LS min , LS max)) , N rangée). 𝑁𝑝𝑖è𝑐𝑒𝑠 𝑖𝑛𝑠é𝑟é𝑒𝑠 < 𝑁𝑚𝑎𝑥
Si le nombre de pièces insérées dépasse Nmax un message d’erreur s’affiche."
Guide d'utilisation Smart Factory COTHERM V5.0.pdf_169,Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide/Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide,Guide,.pdf,pymupdf,169,302,2026-06-12T15:13:59.866933,592,"𝑁𝑝𝑖è𝑐𝑒𝑠 𝑖𝑛𝑠é𝑟é𝑒𝑠 < 𝑁𝑚𝑎𝑥
Si le nombre de pièces insérées dépasse Nmax un message d’erreur s’affiche. Figure 136 : Message d'alerte en cas de dépassement de Nmax
Si 𝑁𝑝𝑖è𝑐𝑒𝑠 𝑖𝑛𝑠é𝑟é𝑒𝑠 n’est pas déterminé, 𝑋 ≥𝑁 × 𝐼𝑇
𝑚𝑎𝑥 𝑒𝑡 𝑋 ≤𝑃𝑝−𝑁× 𝐼𝑇𝑚𝑖𝑛 , un
message d’erreur s’affiche. Figure 137 : Message d'alerte en cas de poids non conforme des pièces insérées
De même, Smart Factory assure un décomptage des pièces. Il est possible de retirer des pièces
et Smart Factory décrémente le nombre actuel par colis et la valeur affichée dans le compte à
rebours augmente. Il est impératif de ne pas dépasser Nmax."
Guide d'utilisation Smart Factory COTHERM V5.0.pdf_170,Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide/Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide,Guide,.pdf,pymupdf,170,302,2026-06-12T15:13:59.866933,861,"et la valeur affichée dans le compte à
rebours augmente. Il est impératif de ne pas dépasser Nmax. Guide d’utilisation Smart Factory
V5.0
Page 95 sur 199
M65-V1.4 - MEP le 17/05/2020
Figure 138 :Exemple de décomptage par N pièces
b) Nombre de pièces à insérer fixe
Si le champ calcul automatique Nmax n’est pas coché au niveau de la configuration du produit,
le nombre de pièces à insérer est égal à la valeur paramétrée dans le champ Nombre de pièces
à insérer. Dans ce cas il faut insérer le nombre exact de pièces. Smart Factory n’accepte pas un
nombre de pièces inférieur à la valeur paramétrée. Message d’erreur et instruction
Si le poids reçu de la balance n’est pas égal au poids de l’élément attendu (Carton, Intercalaire,
Accessoire ou Pièce(s)), un message d’alerte s’affiche et la séquence de tarage est bloquée
jusqu’à réception d’un poids conforme."
Guide d'utilisation Smart Factory COTHERM V5.0.pdf_171,Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide/Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide,Guide,.pdf,pymupdf,171,302,2026-06-12T15:13:59.866933,792,"d’alerte s’affiche et la séquence de tarage est bloquée
jusqu’à réception d’un poids conforme. Ce message est accompagné d’un signal sonore qui
facilite la découverte des erreurs de la part de l’utilisateur. Guide d’utilisation Smart Factory
V5.0
Page 96 sur 199
M65-V1.4 - MEP le 17/05/2020
Figure 139 : Message ""Poids non conforme""
À la fin de la séquence de Tarage, le modal « Impression d’Étiquette » s’affiche. A l’appui au
bouton Imprimer de ce modal, les informations du colis traité sont enregistrées dans le tableau
déclaration de la production. Figure 140 : Modal ""Impression Étiquette""
L’opération de fermeture Carton suit l’impression de l’étiquette. L’utilisateur doit confirmer la
clôture de l’opération de tarage pour le carton en cours à travers le modal « Fermeture
Carton »."
Guide d'utilisation Smart Factory COTHERM V5.0.pdf_172,Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide/Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide,Guide,.pdf,pymupdf,172,302,2026-06-12T15:13:59.866933,807,"de l’opération de tarage pour le carton en cours à travers le modal « Fermeture
Carton ». Figure 141 : Modal ""Fermeture Carton""
Une fois un colis est clôturé, un modal « Colis Suivant » s’affiche permettant le passage au
Colis suivant. Figure 142 : Modal ""Colis Suivant""
Guide d’utilisation Smart Factory
V5.0
Page 97 sur 199
M65-V1.4 - MEP le 17/05/2020
Quand la quantité objective est atteinte, un modal s’affiche. Ce modal bloque la séquence de
Tarage jusqu’à l’intervention d’un utilisateur autorisé. Figure 143 : Modal ""Quantité Objective Atteinte""
Cet utilisateur appuie sur le bouton « Intervention Superviseur » et s’identifie avec son
matricule et son mot de passe. Le modal d’intervention du superviseur s’affiche. Ce modal
donne le choix au superviseur de poursuivre ou de clôturer la production."
Guide d'utilisation Smart Factory COTHERM V5.0.pdf_173,Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide/Guide d'utilisation Smart Factory COTHERM V5.0.pdf,Guide,Guide,.pdf,pymupdf,173,302,2026-06-12T15:13:59.866933,741,"s’affiche. Ce modal
donne le choix au superviseur de poursuivre ou de clôturer la production. 5.1.2 INTERVENTION SUPERVISEUR
Le modal Intervention Superviseur s’affiche soit à l’atteinte de la quantité objective, soit en
appuyant sur le bouton Intervention Superviseur de l’interface End Of Line. Pour intervenir, un
superviseur doit indiquer son matricule et son mot de passe dans la fenêtre d’identification. Un
superviseur doit avoir l’un des rôles suivants : ADMIN, MNG ou TS. Figure 144 : Modal d'identification du superviseur
Guide d’utilisation Smart Factory
V5.0
Page 98 sur 199
M65-V1.4 - MEP le 17/05/2020
Dans le modal d’intervention se trouve les boutons permettant la suspension et l’arrêt de l’OF
et l’initialisation du carton."
